|Posición|Descripcion|conc
5374|842542|Gatos hidráulicos (exc. los elevadores fijos para vehículos, de los tipos utilizados en talleres)|842542 - Gatos hidráulicos (exc. los elevadores fijos para vehículos, de los tipos utilizados en talleres)
5375|842549|Gatos no hidráulicos|842549 - Gatos no hidráulicos
5376|842611|Puentes, incl. las vigas, rodantes, sobre soporte fijo|842611 - Puentes, incl. las vigas, rodantes, sobre soporte fijo
5377|842612|Pórticos móviles sobre neumáticos y carretillas puente|842612 - Pórticos móviles sobre neumáticos y carretillas puente
5378|842619|Puentes (exc. puentes rodantes sobre soporte fijo, pórticos móviles sobre neumáticos y carretillas ...|842619 - Puentes (exc. puentes rodantes sobre soporte fijo, pórticos móviles sobre neumáticos y carretillas ...
5379|842620|Grúas de torre|842620 - Grúas de torre
5380|842630|Grúas de pórtico|842630 - Grúas de pórtico
5381|842641|Grúas móviles y carretillas grúa, sobre neumáticos (exc. camiones grúa, pórticos móviles sobre ...|842641 - Grúas móviles y carretillas grúa, sobre neumáticos (exc. camiones grúa, pórticos móviles sobre ...
5382|842649|Grúas móviles y carretillas grúa (exc. sobre neumáticos y carretillas puente)|842649 - Grúas móviles y carretillas grúa (exc. sobre neumáticos y carretillas puente)
5383|842691|Grúas concebidas para montarlas en un vehículo de carretera|842691 - Grúas concebidas para montarlas en un vehículo de carretera
5384|842699|Grúas y aparatos de elevación sobre cable aéreo y demás grúas (exc. puentes rodantes, grúas ...|842699 - Grúas y aparatos de elevación sobre cable aéreo y demás grúas (exc. puentes rodantes, grúas ...
5385|842710|Carretillas autopropulsadas, con motor eléctrico, con dispositivo de elevación incorporado|842710 - Carretillas autopropulsadas, con motor eléctrico, con dispositivo de elevación incorporado
5386|842720|Carretillas autopropulsadas sin motor eléctrico, con dispositivo de elevación incorporado|842720 - Carretillas autopropulsadas sin motor eléctrico, con dispositivo de elevación incorporado
5387|842790|Carretillas no autopropulsadas, con dispositivo de elevación incorporado|842790 - Carretillas no autopropulsadas, con dispositivo de elevación incorporado
5388|842810|Ascensores y montacargas|842810 - Ascensores y montacargas
5389|842820|Aparatos elevadores o transportadores, neumáticos|842820 - Aparatos elevadores o transportadores, neumáticos
5390|842831|Aparatos elevadores o transportadores, de acción continua, para mercancías, especialmente concebidos ...|842831 - Aparatos elevadores o transportadores, de acción continua, para mercancías, especialmente concebidos ...
5391|842832|Aparatos elevadores o transportadores, de acción continua, para mercancías, de cuchara (exc. ...|842832 - Aparatos elevadores o transportadores, de acción continua, para mercancías, de cuchara (exc. ...
5392|842833|Aparatos elevadores o transportadores, de acción continua, para mercancías, de banda o de correa ...|842833 - Aparatos elevadores o transportadores, de acción continua, para mercancías, de banda o de correa ...
5393|842839|Aparatos elevadores o transportadores, de acción continua, para mercancías (exc. especialmente ...|842839 - Aparatos elevadores o transportadores, de acción continua, para mercancías (exc. especialmente ...
5394|842840|Escaleras mecánicas y pasillos móviles|842840 - Escaleras mecánicas y pasillos móviles
5395|842850|"Empujadores de vagonetas de minas, carros transbordadores, basculadores y volteadores de vagones, ..."""|"842850 - Empujadores de vagonetas de minas, carros transbordadores, basculadores y volteadores de vagones, ..."""
5396|842860|Teleféricos, incl. las telesillas y los telesquís; mecanismos de tracción para funiculares|842860 - Teleféricos, incl. las telesillas y los telesquís; mecanismos de tracción para funiculares
5397|842870|Robots industriales|842870 - Robots industriales
5398|842890|Máquinas y aparatos de elevación, carga, descarga o manipulación, n.c.o.p.|842890 - Máquinas y aparatos de elevación, carga, descarga o manipulación, n.c.o.p.
5399|842911|"Topadoras frontales """"bulldozers"""" y topadoras anguladores """"angledozers"""", de orugas"""""|"842911 - Topadoras frontales """"bulldozers"""" y topadoras anguladores """"angledozers"""", de orugas"""""
5400|842919|"Topadoras frontales """"bulldozers"""" y topadoras anguladores """"angledozers"""", de ruedas"""""|"842919 - Topadoras frontales """"bulldozers"""" y topadoras anguladores """"angledozers"""", de ruedas"""""
5401|842920|Niveladoras autopropulsadas|842920 - Niveladoras autopropulsadas
5402|842930|"Traíllas """"scrapers"""" autopropulsadas"""""|"842930 - Traíllas """"scrapers"""" autopropulsadas"""""
5403|842940|"Compactadoras y apisonadoras """"aplanadoras"""", autopropulsados"""""|"842940 - Compactadoras y apisonadoras """"aplanadoras"""", autopropulsados"""""
5404|842951|Cargadoras y palas cargadoras de carga frontal, autopropulsadas|842951 - Cargadoras y palas cargadoras de carga frontal, autopropulsadas
5405|842952|Palas mecánicas, autopropulsadas, cuya superestructura pueda girar 360°|842952 - Palas mecánicas, autopropulsadas, cuya superestructura pueda girar 360°
5406|842959|Palas mecánicas, excavadoras, cargadoras y palas cargadoras, autopropulsadas (exc. palas mecánicas ...|842959 - Palas mecánicas, excavadoras, cargadoras y palas cargadoras, autopropulsadas (exc. palas mecánicas ...
5407|843010|Martinetes y máquinas para arrancar pilotes, estacas o simil. (exc. aparatos montados en vagones ...|843010 - Martinetes y máquinas para arrancar pilotes, estacas o simil. (exc. aparatos montados en vagones ...
5408|843020|Quitanieves (exc. aparatos montados en vagones para redes ferroviarias o artefactos montados ...|843020 - Quitanieves (exc. aparatos montados en vagones para redes ferroviarias o artefactos montados ...
5409|843031|Cortadoras y arrancadoras, de carbón o rocas, y máquinas para hacer túneles o galerías, autopropulsadas ...|843031 - Cortadoras y arrancadoras, de carbón o rocas, y máquinas para hacer túneles o galerías, autopropulsadas ...
5410|843039|Cortadoras y arrancadoras, de carbón o rocas, y máquinas para hacer túneles o galerías, no ...|843039 - Cortadoras y arrancadoras, de carbón o rocas, y máquinas para hacer túneles o galerías, no ...
5411|843041|Máquinas de sondeo o perforación, de extraer o perforar tierra o minerales, autopropulsadas ...|843041 - Máquinas de sondeo o perforación, de extraer o perforar tierra o minerales, autopropulsadas ...
5412|843049|Máquinas de sondeo o perforación, de extraer o perforar tierra o minerales, no autopropulsadas, ...|843049 - Máquinas de sondeo o perforación, de extraer o perforar tierra o minerales, no autopropulsadas, ...
5413|843050|Máquinas y aparatos para explanar, autopropulsados, n.c.o.p.|843050 - Máquinas y aparatos para explanar, autopropulsados, n.c.o.p.
5414|843061|"Máquinas y aparatos para compactar o apisonar """"aplanar"""", no autopropulsados (exc. herramientas ..."""|"843061 - Máquinas y aparatos para compactar o apisonar """"aplanar"""", no autopropulsados (exc. herramientas ..."""
5415|843062|Escarificadoras, sin propulsion.|843062 - Escarificadoras, sin propulsion.
5416|843069|Máquinas y aparatos para explanar, no autopropulsados, n.c.o.p.|843069 - Máquinas y aparatos para explanar, no autopropulsados, n.c.o.p.
5417|843110|Partes de polipastos; tornos, cabrestantes y gatos, n.c.o.p.|843110 - Partes de polipastos; tornos, cabrestantes y gatos, n.c.o.p.
5418|843120|Partes de carretillas apiladoras y las demás carretillas de manipulación con dispositivo de ...|843120 - Partes de carretillas apiladoras y las demás carretillas de manipulación con dispositivo de ...
5419|843130|Las demás partes identificables como destinadas, exclusiva o principalmente a las máquinas o aparatos de la partida 84.28.|843130 - Las demás partes identificables como destinadas, exclusiva o principalmente a las máquinas o aparatos de la partida 84.28.
5420|843131|Partes de ascensores, montacargas o escaleras mecánicas, n.c.o.p.|843131 - Partes de ascensores, montacargas o escaleras mecánicas, n.c.o.p.
5421|843139|Partes de máquinas de volteadores de la partida 8428 n.c.o.p|843139 - Partes de máquinas de volteadores de la partida 8428 n.c.o.p
5422|843140|Las demás partes identificables como destinadas, exclusiva o principalmente a las máquinas o aparatos de la partida 84.30.|843140 - Las demás partes identificables como destinadas, exclusiva o principalmente a las máquinas o aparatos de la partida 84.30.
5423|843141|Cangilones, cucharas, cucharas de almeja, palas y garras o pinzas, para máquinas o aparatos ...|843141 - Cangilones, cucharas, cucharas de almeja, palas y garras o pinzas, para máquinas o aparatos ...
5424|843142|"Hojas de topadoras frontales """"bulldozers"""" o de topadoras angulares """"angledozers"""", n.c.o.p."""""|"843142 - Hojas de topadoras frontales """"bulldozers"""" o de topadoras angulares """"angledozers"""", n.c.o.p."""""
5425|843143|Partes de máquinas de sondeo o perforación de las subpartidas 8430.41 u 8430.49, n.c.o.p.|843143 - Partes de máquinas de sondeo o perforación de las subpartidas 8430.41 u 8430.49, n.c.o.p.
5426|843149|Partes de máquinas o aparatos de las partidas 8426, 8429 u 8430, n.c.o.p.|843149 - Partes de máquinas o aparatos de las partidas 8426, 8429 u 8430, n.c.o.p.
5427|843210|Arados agrícolas, hortícolas o silvícolas|843210 - Arados agrícolas, hortícolas o silvícolas
5428|843221|"Gradas """"rastras"""" de discos, agrícolas, hortícolas o silvícolas"""""|"843221 - Gradas """"rastras"""" de discos, agrícolas, hortícolas o silvícolas"""""
5429|843229|"Gradas """"rastras"""", escarificadores, cultivadores, estirpadores, azadas, rotativas """"rotocultores"""", ..."""|"843229 - Gradas """"rastras"""", escarificadores, cultivadores, estirpadores, azadas, rotativas """"rotocultores"""", ..."""
5430|843230|Sembradoras, plantadoras y transplantadoras, agrícolas, hortícolas o silvícolas|843230 - Sembradoras, plantadoras y transplantadoras, agrícolas, hortícolas o silvícolas
5431|843231|La siembra directa sembradoras directas, jardineras y transplantadoras|843231 - La siembra directa sembradoras directas, jardineras y transplantadoras
5432|843239|Sembradoras, plantadoras y transplantadoras (exc. Máquinas sin labranza)|843239 - Sembradoras, plantadoras y transplantadoras (exc. Máquinas sin labranza)
